id,created,superceded_id,valid,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,valid_nt,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
239922376,2021-03-09 20:14:58.183080+00:00,,True,236.12662,141.0,0.047099456,0.009095918,0.9430671,0.0004999171,2.5384263e-05,0.00021225463,True,80576060911466646,720575940610211779,80576060911463786,720575940647964281,[579336 254888 176200],[579336 254824 176240]
24684290,2021-03-09 20:14:58.183080+00:00,,True,220.45047,166.0,0.038031887,0.10699773,0.83844334,0.0016418608,0.011570257,0.0033149659,True,80575785966654458,720575940610211779,80575785966650736,720575940647964281,[581188 238440 162760],[581164 238352 162760]
139496918,2021-03-09 20:14:58.183080+00:00,,True,94.83479,144.0,0.033893824,0.5762571,0.37370017,0.010476726,0.0011058633,0.0045663565,True,80927904565366461,720575940610211779,80927904565367757,720575940627414887,[600068 254216 160680],[600216 254192 160680]
139496977,2021-03-09 20:14:58.183080+00:00,,True,57.184975,76.0,0.04468911,0.042259175,0.9094802,0.00071274216,0.0012028826,0.001655893,True,80927904565366461,720575940610211779,80927904565370221,720575940627414887,[600072 254188 160800],[600168 254112 160800]
41345804,2021-03-09 20:14:58.183080+00:00,,True,100.33593,142.0,0.0025718403,0.21751964,0.0764418,0.0016913615,0.2829341,0.41884127,True,80435185916940242,720575940640172221,80435185916946427,720575940624229925,[569748 244900 153240],[569856 244896 153240]
212293499,2021-03-09 20:14:58.183080+00:00,,True,157.06993,89.0,0.0017855603,0.98998344,8.2937295e-05,0.0021336228,1.1711219e-05,0.0060027326,True,80716454667851307,720575940633668020,80716454667852450,720575940628582607,[587988 234000 124240],[587916 233964 124280]
71499877,2021-03-09 20:14:58.183080+00:00,,True,151.69037,3.0,0.008066425,0.9443035,0.005130181,0.0047667404,0.016575944,0.02115726,True,80365092050521578,720575940613558509,80365092050517360,720575940622925972,[565480 261672 149040],[565416 261580 149040]
71499886,2021-03-09 20:14:58.183080+00:00,,True,132.89058,98.0,0.020730078,0.91292953,0.006385029,0.00020359129,0.009956761,0.04979512,True,80365092050534465,720575940625379197,80365092050524703,720575940622925972,[565376 262112 149160],[565480 262108 149120]
222057603,2021-03-09 20:14:58.183080+00:00,,True,80.91699,15.0,0.043018498,0.83285445,0.021232601,0.007788688,0.02487012,0.07023567,True,80294173416344545,720575940632409500,80294173416357301,720575940612804862,[562408 229560 108760],[562448 229616 108800]
147274522,2021-03-09 20:14:58.183080+00:00,,True,29.015184,104.0,0.025767831,0.797288,0.06625196,0.0022229126,0.0076160785,0.100853264,True,80223735952994442,720575940632409500,80223735952993188,720575940628582607,[560616 225968 118760],[560716 226040 118760]
88069353,2021-03-09 20:14:58.183080+00:00,,True,631.20496,142.0,0.16967352,0.21684371,0.5630202,0.003310611,0.031764697,0.015387247,True,80575785966664927,720575940616807897,80575785966676459,720575940627414887,[580156 237120 163400],[580244 237200 163400]
230597092,2021-03-09 20:14:58.183080+00:00,,True,40.30167,133.0,0.008745668,0.94178563,0.004181285,0.0065039215,0.00022785725,0.038555592,True,80365023398258381,720575940632189900,80365023398246960,720575940612804606,[565392 258676 171800],[565240 258676 171840]
192326394,2021-03-09 20:14:58.183080+00:00,,True,215.13428,163.0,0.008342595,0.95153296,0.0013525242,0.003587455,0.00067587814,0.034508646,True,80364679666957707,720575940632409500,80364679666978705,720575940628582607,[567868 237980 139920],[567964 237996 139920]
159880681,2021-03-09 20:14:58.183080+00:00,,True,225.99649,135.0,0.15925252,0.1257601,0.7035819,0.0009985139,0.0031202475,0.0072867125,True,78675348904040135,720575940631383400,78675348903976190,720575940638623165,[466864 210108 164720],[466880 209988 164720]
